freq_hz,after_h1_error_percent,after_float_plan_c_error_percent
4343078613.281250,1.287475699237e+00,9.165958061592e-01
4343261718.750000,1.303638771453e+00,1.002913761808e+00
4343444824.218750,1.320199205080e+00,1.007058576628e+00
4343627929.687500,1.337142298463e+00,1.054969615203e+00
4343811035.156250,1.354453752730e+00,1.081719811762e+00
4343994140.625000,1.372119686083e+00,1.058762355609e+00
4344177246.093750,1.288584746565e+00,9.203840291722e-01
4344360351.562500,1.211914113394e+00,8.322113069225e-01
4344543457.031250,1.147674753187e+00,6.475362194588e-01
4344726562.500000,1.098041526967e+00,4.285877705787e-01
4344909667.968750,1.065048961371e+00,3.699178649447e-01
4345092773.437500,1.079719766756e+00,3.920608313755e-01
4345275878.906250,1.141372103587e+00,5.075947107669e-01
4345458984.375000,1.218781726716e+00,6.788648682620e-01
4345642089.843750,1.309151371027e+00,8.113319259234e-01
4345825195.312500,1.409986560390e+00,9.367454522529e-01
4346008300.781250,1.512555620789e+00,1.080789334086e+00
4346191406.250000,1.478905890398e+00,1.027212134779e+00
4346374511.718750,1.445789754480e+00,9.559914062057e-01
4346557617.187500,1.413244929259e+00,9.478729494477e-01
4346740722.656250,1.381312006490e+00,9.507922016751e-01
4346923828.125000,1.350034621744e+00,8.107094572644e-01
4347106933.593750,1.340509474406e+00,8.291371315391e-01
4347290039.062500,1.346601530023e+00,8.472845593737e-01
4347473144.531250,1.353282573717e+00,8.245274379326e-01
4347656250.000000,1.360544119724e+00,8.858942424507e-01
4347839355.468750,1.368377116321e+00,8.900458844388e-01
4348022460.937500,1.373457220901e+00,8.810812530414e-01
4348205566.406250,1.355355174659e+00,8.725052716351e-01
4348388671.875000,1.337769681698e+00,8.440868345261e-01
4348571777.343750,1.320721261642e+00,7.851242157368e-01
4348754882.812500,1.304230860036e+00,7.423983433587e-01
4348937988.281250,1.288319787459e+00,7.233956446793e-01
4349121093.750000,1.265795655458e+00,6.937018729045e-01
4349304199.218750,1.240038357457e+00,6.449581065466e-01
4349487304.687500,1.214736107454e+00,5.858493978879e-01
4349670410.156250,1.189918129571e+00,4.234304899338e-01
4349853515.625000,1.165615556690e+00,5.042514167831e-01
4350036621.093750,1.145312504030e+00,4.738257486632e-01
4350219726.562500,1.139312724935e+00,5.625325025738e-01
4350402832.031250,1.133770835066e+00,4.988228111780e-01
4350585937.500000,1.128693695776e+00,5.312078090939e-01
4350769042.968750,1.124087721557e+00,5.722295049582e-01
4350952148.437500,1.119958843119e+00,5.239710313199e-01
4351135253.906250,1.159747012753e+00,5.930839997760e-01
4351318359.375000,1.215505526367e+00,6.363406570376e-01
4351501464.843750,1.271809079028e+00,6.581469491013e-01
4351684570.312500,1.328586512848e+00,7.079785577867e-01
4351867675.781250,1.385777792585e+00,7.905536059817e-01
4352050781.250000,1.429792150306e+00,8.047301392946e-01
4352233886.718750,1.439592003405e+00,8.743341378355e-01
4352416992.187500,1.450849578708e+00,8.858664587420e-01
4352600097.656250,1.463532047944e+00,9.237187798448e-01
4352783203.125000,1.477603523530e+00,9.561519641083e-01
4352966308.593750,1.493025526321e+00,1.025028411449e+00
4353149414.062500,1.417276793075e+00,9.766548453792e-01
4353332519.531250,1.320879490719e+00,8.588728146195e-01
4353515625.000000,1.224605761015e+00,8.447797504054e-01
4353698730.468750,1.128496457702e+00,7.642600838239e-01
4353881835.937500,1.032607572017e+00,7.619359015905e-01
4354064941.406250,9.865572095849e-01,7.589715329769e-01
4354248046.875000,1.030982115546e+00,9.280640364387e-01
4354431152.343750,1.075702132689e+00,7.503131867570e-01
4354614257.812500,1.120681129228e+00,7.924343959238e-01
4354797363.281250,1.165888358990e+00,8.202445771926e-01
4354980468.750000,1.211297524024e+00,8.408930755153e-01
4355163574.218750,1.110701935729e+00,7.336395439967e-01
4355346679.687500,1.009924861683e+00,5.727097451182e-01
4355529785.156250,9.330414054255e-01,4.325874169678e-01
4355712890.625000,8.862566669966e-01,4.276357146640e-01
4355895996.093750,8.743796971499e-01,4.338775638837e-01
4356079101.562500,8.760685997406e-01,4.940624924472e-01
4356262207.031250,8.601314041668e-01,4.936188501276e-01
4356445312.500000,8.472972730686e-01,4.933890741412e-01
4356628417.968750,8.377106590709e-01,5.118107810445e-01
4356811523.437500,8.314857284711e-01,4.666224565048e-01
4356994628.906250,8.287000777275e-01,5.387703859979e-01
4357177734.375000,8.867173058740e-01,5.018515502672e-01
4357360839.843750,9.465231486770e-01,3.970484093180e-01
4357543945.312500,1.006332282485e+00,4.215797659679e-01
4357727050.781250,1.066143187802e+00,3.175587148406e-01
4357910156.250000,1.125954667946e+00,2.964178016789e-01
4358093261.718750,1.108229957451e+00,3.153098189158e-01
4358276367.187500,1.016622197417e+00,4.418747240614e-01
4358459472.656250,9.263645888215e-01,5.219295764726e-01
4358642578.125000,8.379049689701e-01,6.392227305569e-01
4358825683.593750,7.518909271986e-01,7.796937631844e-01
4359008789.062500,6.746460886971e-01,8.737165805286e-01
4359191894.531250,7.065317289241e-01,8.005083710298e-01
4359375000.000000,7.396209332131e-01,8.147740329183e-01
4359558105.468750,7.737583542778e-01,9.041693194527e-01
4359741210.937500,8.088103640462e-01,8.217823634384e-01
4359924316.406250,8.446622344919e-01,8.351796052189e-01
4360107421.875000,8.453678115925e-01,8.263439620364e-01
4360290527.343750,8.301393877687e-01,8.003058222313e-01
4360473632.812500,8.270047038049e-01,7.876133616607e-01
4360656738.281250,8.361069791300e-01,7.205925209523e-01
4360839843.750000,8.570634153701e-01,6.605267172681e-01
4361022949.218750,8.853680585133e-01,6.597249378943e-01
4361206054.687500,8.926046462599e-01,7.482781925032e-01
4361389160.156250,8.999283388413e-01,6.970022654312e-01
4361572265.625000,9.073370223325e-01,7.497186481656e-01
4361755371.093750,9.148286271995e-01,7.255622292323e-01
4361938476.562500,9.224011284034e-01,6.826972246019e-01
4362121582.031250,9.822203210838e-01,6.822213756164e-01
4362304687.500000,1.071137862555e+00,6.093744037058e-01
4362487792.968750,1.162616044499e+00,6.176315985783e-01
4362670898.437500,1.256085954444e+00,6.101867489657e-01
4362854003.906250,1.351125384777e+00,5.797208747923e-01
4363037109.375000,1.405959287242e+00,5.546396131203e-01
4363220214.843750,1.298821347261e+00,5.974730688015e-01
4363403320.312500,1.193075941732e+00,6.328620402872e-01
4363586425.781250,1.089144126534e+00,6.990579862158e-01
4363769531.250000,9.876155761148e-01,7.702997602540e-01
4363952636.718750,8.893325764272e-01,8.874670211534e-01
4364135742.187500,8.953553374034e-01,8.819510569694e-01
4364318847.656250,9.437568860132e-01,9.047325805788e-01
4364501953.125000,9.990067501182e-01,9.015532570841e-01
4364685058.593750,1.060036767432e+00,8.634114428432e-01
4364868164.062500,1.125909372572e+00,9.101335061163e-01
4365051269.531250,1.174343668165e+00,9.029372557102e-01
4365234375.000000,1.169100600511e+00,8.797569573291e-01
4365417480.468750,1.164257990238e+00,8.539848879261e-01
4365600585.937500,1.159820746214e+00,9.107411351802e-01
4365783691.406250,1.155793429585e+00,9.059782232308e-01
4365966796.875000,1.152180230956e+00,8.822713316249e-01
4366149902.343750,1.165227976845e+00,8.765606238274e-01
4366333007.812500,1.182275284222e+00,9.024429529362e-01
4366516113.281250,1.199706637689e+00,9.145476831747e-01
4366699218.750000,1.217505624130e+00,9.154597406051e-01
4366882324.218750,1.235656437964e+00,9.675026149657e-01
4367065429.687500,1.243275880977e+00,9.537099536120e-01
4367248535.156250,1.231512091730e+00,9.424747128271e-01
4367431640.625000,1.219834771566e+00,9.353418826381e-01
4367614746.093750,1.208246422882e+00,9.774873095083e-01
4367797851.562500,1.196749625520e+00,9.668267342011e-01
4367980957.031250,1.185347038586e+00,9.813939551338e-01
4368164062.500000,1.161510667886e+00,8.969925734883e-01
4368347167.968750,1.139052730450e+00,9.368517801280e-01
4368530273.437500,1.119748096853e+00,9.752220311055e-01
4368713378.906250,1.103759838061e+00,9.361217027523e-01
4368896484.375000,1.091231311497e+00,9.282469326508e-01
4369079589.843750,1.063877435643e+00,9.239435702429e-01
4369262695.312500,1.013748064314e+00,1.030245765116e+00
4369445800.781250,9.638299269338e-01,1.080019012714e+00
4369628906.250000,9.141593830300e-01,1.129808689781e+00
4369812011.718750,8.647809520816e-01,1.222085437860e+00
4369995117.187500,8.157496482942e-01,1.282504585902e+00
4370178222.656250,8.665204471410e-01,1.196600375700e+00
4370361328.125000,9.280975747834e-01,1.205252543316e+00
4370544433.593750,9.963560777347e-01,1.182944109514e+00
4370727539.062500,1.070017368955e+00,1.135983434266e+00
4370910644.531250,1.148041290071e+00,1.090855325280e+00
4371093750.000000,1.175461881205e+00,1.095922498687e+00
4371276855.468750,1.152611369932e+00,1.062243372448e+00
4371459960.937500,1.130526865092e+00,1.110974200192e+00
4371643066.406250,1.109253834570e+00,1.008715695507e+00
4371826171.875000,1.088839550958e+00,1.116024916606e+00
4372009277.343750,1.069866584542e+00,1.157769804797e+00
4372192382.812500,1.062160643941e+00,1.167357043718e+00
4372375488.281250,1.056040662703e+00,1.198453842186e+00
4372558593.750000,1.051534876296e+00,1.284359373037e+00
4372741699.218750,1.048664637498e+00,1.325005788438e+00
4372924804.687500,1.047443937822e+00,1.323754305611e+00
4373107910.156250,1.070007397701e+00,1.329160745826e+00
4373291015.625000,1.109376970488e+00,1.292366110439e+00
4373474121.093750,1.149946651359e+00,1.356623811005e+00
4373657226.562500,1.191594593950e+00,1.333873992266e+00
4373840332.031250,1.234212346945e+00,1.408983042969e+00
4374023437.500000,1.270897005253e+00,1.350893797498e+00
4374206542.968750,1.262117513091e+00,1.377798070510e+00
4374389648.437500,1.254324667367e+00,1.378576177625e+00
4374572753.906250,1.247536602707e+00,1.287499549974e+00
4374755859.375000,1.241769440267e+00,1.277605277732e+00
4374938964.843750,1.237037100612e+00,1.271108354439e+00
4375122070.312500,1.215826626045e+00,1.214656527026e+00
4375305175.781250,1.186027443295e+00,1.310190561481e+00
4375488281.250000,1.156226447564e+00,1.340225718183e+00
4375671386.718750,1.126423767950e+00,1.340571429498e+00
4375854492.187500,1.096619547530e+00,1.365222868212e+00
4376037597.656250,1.061864832115e+00,1.422404194489e+00
4376220703.125000,1.007951006265e+00,1.452147322681e+00
4376403808.593750,9.540294714249e-01,1.534829558862e+00
4376586914.062500,9.001008871445e-01,1.548098197878e+00
4376770019.531250,8.461660804985e-01,1.654468922627e+00
4376953125.000000,7.922261031755e-01,1.629962236753e+00
4377136230.468750,8.048614219374e-01,1.632804363461e+00
4377319335.937500,8.414890241709e-01,1.664749653731e+00
4377502441.406250,8.792168995108e-01,1.597245867462e+00
4377685546.875000,9.179091920168e-01,1.493889541880e+00
4377868652.343750,9.574487994204e-01,1.457810425133e+00
4378051757.812500,1.007441504794e+00,1.473579706537e+00
4378234863.281250,1.085939909600e+00,1.430360022058e+00
4378417968.750000,1.169212996251e+00,1.419762728167e+00
4378601074.218750,1.256313170169e+00,1.356533695475e+00
4378784179.687500,1.346499342161e+00,1.352221187033e+00
4378967285.156250,1.439192770997e+00,1.390344700450e+00
4379150390.625000,1.414949126302e+00,1.364519826338e+00
4379333496.093750,1.367815748608e+00,1.260882043428e+00
4379516601.562500,1.324091264706e+00,1.329640517162e+00
4379699707.031250,1.284119549365e+00,1.234300807692e+00
4379882812.500000,1.248256647064e+00,1.289964636933e+00
4380065917.968750,1.260676121568e+00,1.265792328687e+00
4380249023.437500,1.368816825342e+00,1.316824297891e+00
4380432128.906250,1.496786829267e+00,1.372558323446e+00
4380615234.375000,1.639998284905e+00,1.444537166403e+00
4380798339.843750,1.794849878920e+00,1.526023652887e+00
4380981445.312500,1.958622371191e+00,1.602602976287e+00
4381164550.781250,1.888823892257e+00,1.545739281824e+00
4381347656.250000,1.792663834151e+00,1.589685758846e+00
4381530761.718750,1.697037732671e+00,1.570191719851e+00
4381713867.187500,1.602040214878e+00,1.590013003796e+00
4381896972.656250,1.507789035728e+00,1.501027922958e+00
4382080078.125000,1.435616717116e+00,1.596196467316e+00
4382263183.593750,1.391170417733e+00,1.560089676424e+00
4382446289.062500,1.347015051709e+00,1.615572060959e+00
4382629394.531250,1.303180000034e+00,1.553545974867e+00
4382812500.000000,1.259698502776e+00,1.577621107324e+00
4382995605.468750,1.216608261725e+00,1.618892411248e+00
4383178710.937500,1.221717092841e+00,1.617479220648e+00
4383361816.406250,1.229130131270e+00,1.655697694580e+00
4383544921.875000,1.237661096708e+00,1.697882279630e+00
4383728027.343750,1.247287362008e+00,1.708838331819e+00
4383911132.812500,1.257984091825e+00,1.734164771223e+00
4384094238.281250,1.265186437831e+00,1.726709728174e+00
4384277343.750000,1.270022087958e+00,1.646236752487e+00
4384460449.218750,1.277031198134e+00,1.582229531610e+00
4384643554.687500,1.286178106909e+00,1.604319680415e+00
4384826660.156250,1.297417472468e+00,1.547128504531e+00
4385009765.625000,1.310513513671e+00,1.458051999517e+00
4385192871.093750,1.321389042715e+00,1.477629611779e+00
4385375976.562500,1.332377218783e+00,1.514986340072e+00
4385559082.031250,1.343475308521e+00,1.497065954363e+00
4385742187.500000,1.354680640945e+00,1.573350333597e+00
4385925292.968750,1.365990607017e+00,1.496248854003e+00
4386108398.437500,1.366681944155e+00,1.495331051060e+00
4386291503.906250,1.360878949236e+00,1.462689389928e+00
4386474609.375000,1.356185186016e+00,1.453070582304e+00
4386657714.843750,1.352611854724e+00,1.395224062795e+00
4386840820.312500,1.350167503269e+00,1.428783304995e+00
4387023925.781250,1.342154814148e+00,1.455695573377e+00
4387207031.250000,1.290044808191e+00,1.463430700683e+00
4387390136.718750,1.237944622506e+00,1.458189017309e+00
4387573242.187500,1.185856962429e+00,1.528123434282e+00
4387756347.656250,1.133785029837e+00,1.594496535212e+00
4387939453.125000,1.081732642274e+00,1.650045249235e+00
4388122558.593750,1.083921719357e+00,1.736471538974e+00
4388305664.062500,1.113774763243e+00,1.617879143272e+00
4388488769.531250,1.144603462501e+00,1.635228192458e+00
4388671875.000000,1.176331754971e+00,1.586229875324e+00
4388854980.468750,1.208889437203e+00,1.621386758960e+00
4389038085.937500,1.226328341674e+00,1.579714444684e+00
4389221191.406250,1.183952168643e+00,1.608558660284e+00
4389404296.875000,1.142249316561e+00,1.644291968268e+00
4389587402.343750,1.101295742722e+00,1.635102550947e+00
4389770507.812500,1.061177644104e+00,1.717061359300e+00
4389953613.281250,1.021992836370e+00,1.727870892987e+00
4390136718.750000,1.115271339001e+00,1.651776321932e+00
4390319824.218750,1.258903069619e+00,1.527252161190e+00
4390502929.687500,1.407171761851e+00,1.516128494563e+00
4390686035.156250,1.558759617046e+00,1.494995092102e+00
4390869140.625000,1.712789951763e+00,1.387802200781e+00
4391052246.093750,1.813627507048e+00,1.357072781373e+00
4391235351.562500,1.778108860853e+00,1.339157410988e+00
4391418457.031250,1.744096774029e+00,1.300461871305e+00
4391601562.500000,1.711679484764e+00,1.334666302973e+00
4391784667.968750,1.680947661259e+00,1.262109398742e+00
4391967773.437500,1.651993739322e+00,1.174049422133e+00
4392150878.906250,1.689604966099e+00,1.266732787004e+00
4392333984.375000,1.744314989446e+00,1.256572884377e+00
4392517089.843750,1.802149442827e+00,1.299093567395e+00
4392700195.312500,1.862822145313e+00,1.292010786600e+00
4392883300.781250,1.926069540572e+00,1.364678292555e+00
4393066406.250000,1.939753121025e+00,1.338167813925e+00
4393249511.718750,1.863764304633e+00,1.297195868577e+00
4393432617.187500,1.789106070719e+00,1.256406158684e+00
4393615722.656250,1.715948445842e+00,1.304748340557e+00
4393798828.125000,1.644487893894e+00,1.325502671606e+00
4393981933.593750,1.574951445352e+00,1.265856518580e+00
4394165039.062500,1.665431385764e+00,1.154245352861e+00
4394348144.531250,1.773696614851e+00,1.171691437961e+00
4394531250.000000,1.882305470823e+00,1.154642227791e+00
4394714355.468750,1.991199185257e+00,1.161212007067e+00
4394897460.937500,2.100331036779e+00,1.083777551323e+00
4395080566.406250,2.112516716570e+00,1.076320483413e+00
4395263671.875000,2.001183702071e+00,1.079604260855e+00
4395446777.343750,1.889966922079e+00,1.066782653357e+00
4395629882.812500,1.778892250985e+00,1.126539095482e+00
4395812988.281250,1.667992413888e+00,1.219176084080e+00
4395996093.750000,1.557309395694e+00,1.252495487735e+00
4396179199.218750,1.628392514548e+00,1.260402987164e+00
4396362304.687500,1.703547530533e+00,1.264634782469e+00
4396545410.156250,1.778800711346e+00,1.055150002853e+00
4396728515.625000,1.854138917265e+00,1.042873294782e+00
4396911621.093750,1.929551046537e+00,1.035850692019e+00
4397094726.562500,1.950876160780e+00,1.021869342696e+00
4397277832.031250,1.922009388634e+00,1.035084272915e+00
4397460937.500000,1.893575766050e+00,1.023007938034e+00
4397644042.968750,1.865595317056e+00,1.110478556442e+00
4397827148.437500,1.838088959415e+00,1.199795010837e+00
4398010253.906250,1.815804900862e+00,1.205295100117e+00
4398193359.375000,1.873706909991e+00,1.106167031890e+00
4398376464.843750,1.932090822228e+00,1.078443735393e+00
4398559570.312500,1.990912616257e+00,9.766931972218e-01
4398742675.781250,2.050133022357e+00,9.153899636894e-01
4398925781.250000,2.109716938292e+00,8.563676385597e-01
